fiscal_year,subcustomer,customer,MaxOfPSCscore,MaxOfIsOnlyOneSource,MaxOfIsSingleAward,LengthScore,PricingScore,MaxOfIsOfficialPBL,MaxOfIsPerformanceBasedLogistics,ObligatedAmount
2007,Air Force,Defense,2,0,0,2,2,NULL,NULL,2743885580
2007,Air Force,Defense,2,0,1,0,0,NULL,NULL,817593557.4
2007,Air Force,Defense,2,0,1,1,2,NULL,NULL,338141160.7
2007,Air Force,Defense,2,1,0,0,0,NULL,NULL,314556433.1
2007,Air Force,Defense,2,1,0,1,2,NULL,NULL,178225920.2
2007,Air Force,Defense,2,1,1,0,2,NULL,NULL,535177191.5
2007,Air Force,Defense,2,1,1,2,0,NULL,NULL,32109824.73
2007,Air Force,Defense,4,0,0,0,2,NULL,NULL,1623828941
2007,Air Force,Defense,4,0,0,2,0,NULL,NULL,609994998.1
2007,Air Force,Defense,4,0,1,1,0,NULL,NULL,90117449.12
2007,Air Force,Defense,4,0,1,2,2,NULL,NULL,325228221.9
2007,Air Force,Defense,4,1,0,1,0,NULL,NULL,12325100.5
2007,Air Force,Defense,4,1,0,2,2,NULL,NULL,2904340064
2007,Air Force,Defense,4,1,1,0,0,NULL,NULL,1243085083
2007,Air Force,Defense,4,1,1,1,2,NULL,NULL,2178718553
2007,Army,Defense,NULL,0,0,0,2,NULL,NULL,16782211637
2007,Army,Defense,NULL,0,0,2,0,NULL,NULL,2213604314
2007,Army,Defense,NULL,0,1,1,0,NULL,NULL,106086773.3
2007,Army,Defense,NULL,0,1,2,2,NULL,NULL,901173251.9
2007,Army,Defense,NULL,1,0,1,0,NULL,NULL,676657738.2
2007,Army,Defense,NULL,1,0,2,2,NULL,NULL,1462729157
2007,Army,Defense,NULL,1,1,0,0,NULL,NULL,1035610047
2007,Army,Defense,NULL,1,1,1,2,NULL,NULL,3211545189
2007,Army,Defense,4,0,0,2,2,1,1,28634832.04
2007,Army,Defense,4,1,0,0,0,1,1,233005450
2007,Army,Defense,4,1,1,2,0,1,1,23550595.6
2007,DLA,Defense,NULL,0,0,0,2,NULL,NULL,2562747260
2007,DLA,Defense,NULL,0,0,2,0,NULL,NULL,1250200.08
2007,DLA,Defense,NULL,0,1,1,0,NULL,NULL,1502626
2007,DLA,Defense,NULL,0,1,2,2,NULL,NULL,380911969.8
2007,DLA,Defense,NULL,1,0,1,0,NULL,NULL,97000
2007,DLA,Defense,NULL,1,0,2,2,NULL,NULL,31326988.11
2007,DLA,Defense,NULL,1,1,0,0,NULL,NULL,81871848
2007,DLA,Defense,NULL,1,1,1,2,NULL,NULL,39275699
2007,DLA,Defense,2,0,0,1,0,NULL,NULL,6160985.88
2007,DLA,Defense,2,0,1,0,0,NULL,NULL,28059062.78
2007,DLA,Defense,2,1,0,0,0,NULL,NULL,1181095
2007,MDA,Defense,NULL,0,0,0,2,NULL,NULL,14813075
2007,MDA,Defense,NULL,0,0,2,0,NULL,NULL,445698366.4
2007,MDA,Defense,NULL,0,1,1,0,NULL,NULL,15659791
2007,MDA,Defense,NULL,1,0,1,0,NULL,NULL,2950910
2007,MDA,Defense,NULL,1,1,0,0,NULL,NULL,22495044
2007,MDA,Defense,2,0,0,1,0,NULL,NULL,15284265
2007,MDA,Defense,2,0,1,0,0,NULL,NULL,24304
2007,MDA,Defense,2,1,0,0,0,NULL,NULL,17969806
2007,Navy,Defense,NULL,0,0,1,0,NULL,NULL,582103646.7
2007,Navy,Defense,NULL,0,0,2,2,NULL,NULL,916059100
2007,Navy,Defense,NULL,0,1,0,0,NULL,NULL,1860175301
2007,Navy,Defense,NULL,0,1,1,2,NULL,NULL,265519485.5
2007,Navy,Defense,NULL,1,0,0,0,NULL,NULL,3955170917
2007,Navy,Defense,NULL,1,0,1,2,NULL,NULL,661891148
2007,Navy,Defense,NULL,1,1,0,2,NULL,NULL,813976802.8
2007,Navy,Defense,NULL,1,1,2,0,NULL,NULL,15120967
2007,Navy,Defense,2,0,0,0,2,1,1,4812928.81
2007,Navy,Defense,2,0,1,0,2,0,1,3004712
2007,Navy,Defense,2,1,0,0,2,0,1,39375871.22
2007,Navy,Defense,4,0,1,0,2,1,1,36213046.6
2007,Navy,Defense,4,0,1,1,2,0,1,5148660
2007,Navy,Defense,4,1,0,0,2,1,1,213945.56
2007,Navy,Defense,4,1,1,0,2,0,1,401203646.6
2007,Other DoD,Defense,NULL,0,0,0,2,NULL,NULL,239998916.7
2008,Other DoD,Defense,NULL,1,1,0,2,NULL,NULL,274478345
2008,Other DoD,Defense,NULL,1,1,2,0,NULL,NULL,17518674.73
2009,Air Force,Defense,2,0,0,1,0,1,1,10870568.85
2009,Air Force,Defense,2,0,0,2,2,1,1,-33110547.28
2009,Air Force,Defense,2,1,1,0,0,0,1,-1254352.77
2009,Air Force,Defense,2,1,1,0,2,1,1,93353354.44
2009,Air Force,Defense,4,0,0,0,2,1,1,8160001
2009,Air Force,Defense,4,0,0,2,0,1,1,319834.72
2009,Air Force,Defense,4,1,1,0,0,1,1,3718570
2009,Air Force,Defense,4,1,1,1,0,0,1,6249684
2009,Air Force,Defense,4,1,1,1,2,1,1,13845702.41
2009,Air Force,Defense,4,1,1,2,2,0,1,0
2009,Army,Defense,NULL,0,0,0,0,NULL,NULL,3533132475
2009,Army,Defense,NULL,0,0,1,2,NULL,NULL,7125650795
2009,Army,Defense,NULL,0,1,0,2,NULL,NULL,13770350368
2009,Army,Defense,NULL,0,1,2,0,NULL,NULL,1228358607
2009,Army,Defense,NULL,1,0,0,2,NULL,NULL,2856713402
2009,Army,Defense,NULL,1,0,2,0,NULL,NULL,3176120717
2009,Army,Defense,NULL,1,1,1,0,NULL,NULL,138184641.1
2009,Army,Defense,NULL,1,1,2,2,NULL,NULL,1937974491
2009,Army,Defense,2,0,0,1,2,NULL,NULL,1171457126
2009,Army,Defense,2,0,1,0,2,NULL,NULL,4324613856
2009,Army,Defense,2,0,1,2,0,NULL,NULL,467961117.5
2009,Army,Defense,2,1,0,0,2,NULL,NULL,1430771536
2009,Army,Defense,2,1,0,2,0,NULL,NULL,75593970.56
2009,Army,Defense,2,1,1,1,0,NULL,NULL,18567062.13
2009,Army,Defense,2,1,1,2,2,NULL,NULL,3225042536
2009,Army,Defense,4,0,0,1,0,NULL,NULL,3198637285
2009,Army,Defense,4,0,0,2,2,NULL,NULL,931351200.1
2009,Army,Defense,4,0,1,0,0,NULL,NULL,5478481246
2009,Army,Defense,4,0,1,1,2,NULL,NULL,167764771.2
2009,Army,Defense,4,1,0,0,0,NULL,NULL,779504724.4
2009,Army,Defense,4,1,0,1,2,NULL,NULL,21833366.18
2009,Army,Defense,4,1,1,0,2,NULL,NULL,1068789955
2009,Army,Defense,4,1,1,2,0,NULL,NULL,114758941.4
2009,DLA,Defense,NULL,0,0,0,0,NULL,NULL,313932659.4
2009,DLA,Defense,NULL,0,0,1,2,NULL,NULL,29131998.04
2009,DLA,Defense,NULL,0,1,0,2,NULL,NULL,22852514035
2009,DLA,Defense,NULL,0,1,2,0,NULL,NULL,5374.73
2009,DLA,Defense,NULL,1,0,0,2,NULL,NULL,358430370.1
2009,DLA,Defense,NULL,1,1,1,0,NULL,NULL,40376
2009,DLA,Defense,NULL,1,1,2,2,NULL,NULL,7522383.69
2009,DLA,Defense,2,1,1,2,2,NULL,NULL,918906.9
2009,DLA,Defense,4,0,0,2,2,NULL,NULL,71063231.58
2009,DLA,Defense,4,0,1,1,2,NULL,NULL,281653720.6
2009,DLA,Defense,4,1,0,1,2,NULL,NULL,29162750.92
2009,DLA,Defense,4,1,1,0,2,NULL,NULL,553002015.3
2009,DLA,Defense,4,1,1,2,0,NULL,NULL,0
2009,MDA,Defense,NULL,0,0,0,0,NULL,NULL,43429958.63
2009,MDA,Defense,NULL,0,0,1,2,NULL,NULL,2094713.84
2009,MDA,Defense,NULL,0,1,0,2,NULL,NULL,30869655.55
2009,MDA,Defense,NULL,0,1,2,0,NULL,NULL,32972085
2009,MDA,Defense,NULL,1,0,0,2,NULL,NULL,535987
2009,MDA,Defense,NULL,1,0,2,0,NULL,NULL,414331204
2009,MDA,Defense,4,0,0,2,2,NULL,NULL,146505572.4
2009,MDA,Defense,4,1,1,0,2,NULL,NULL,15550907.72
2009,MilitaryHealth,Defense,NULL,0,0,0,2,NULL,NULL,3910586499
2009,MilitaryHealth,Defense,NULL,0,0,2,0,NULL,NULL,6228241997
2009,MilitaryHealth,Defense,NULL,0,1,2,2,NULL,NULL,89055663.28
2009,MilitaryHealth,Defense,2,1,0,2,2,NULL,NULL,184286
2009,MilitaryHealth,Defense,4,0,0,1,2,NULL,NULL,8499
2009,MilitaryHealth,Defense,4,0,1,0,2,NULL,NULL,3577182.5
2009,MilitaryHealth,Defense,4,1,0,0,2,NULL,NULL,15138.8
2009,Navy,Defense,2,0,0,0,0,1,1,9090298
2009,Navy,Defense,2,0,0,1,2,1,1,14559.48
2009,Navy,Defense,2,0,0,2,2,0,1,87311705.97
2009,Navy,Defense,2,0,1,0,0,0,1,7015936.77
2009,Navy,Defense,2,0,1,0,2,1,1,103338767.7
2008,Navy,Defense,NULL,1,0,2,2,NULL,NULL,3639536028
2008,Navy,Defense,NULL,1,1,1,2,NULL,NULL,215610326.7
2008,Navy,Defense,2,0,0,1,0,NULL,NULL,550612924.8
2008,Navy,Defense,2,0,1,0,0,NULL,NULL,2446546885
2008,Navy,Defense,2,1,0,0,0,NULL,NULL,216874512.5
2008,Navy,Defense,4,1,0,2,2,0,1,13156300
2008,Navy,Defense,4,1,1,0,2,1,1,282673280.2
2008,Other DoD,Defense,NULL,0,0,0,0,NULL,NULL,570776588.1
2008,Other DoD,Defense,NULL,0,0,1,2,NULL,NULL,30402712.67
2008,Other DoD,Defense,NULL,0,1,0,2,NULL,NULL,369858652.2
2008,Other DoD,Defense,NULL,0,1,2,0,NULL,NULL,51058566.84
2008,Other DoD,Defense,NULL,1,0,0,2,NULL,NULL,47367267.43
2008,Other DoD,Defense,NULL,1,0,2,0,NULL,NULL,29689143.97
2008,Other DoD,Defense,NULL,1,1,1,0,NULL,NULL,19443677
2008,Other DoD,Defense,NULL,1,1,2,2,NULL,NULL,57872024
2008,Other DoD,Defense,4,1,1,1,2,1,1,182959.71
2009,Air Force,Defense,NULL,0,0,0,0,1,1,50503.41
2009,Air Force,Defense,2,0,0,0,0,1,1,29850861.55
2009,Air Force,Defense,2,0,0,1,2,1,1,28535487.85
2009,Air Force,Defense,2,1,0,0,2,1,1,3609872.33
2009,Air Force,Defense,2,1,1,0,2,0,1,74635961.69
2009,Air Force,Defense,2,1,1,1,0,1,1,375040
2009,Air Force,Defense,4,0,0,0,0,0,0,10235039.67
2009,Air Force,Defense,4,1,1,0,0,0,1,204173924
2009,Air Force,Defense,4,1,1,2,2,NULL,NULL,243161761
2009,Army,Defense,NULL,0,0,2,2,NULL,NULL,4239165624
2009,Army,Defense,NULL,0,1,1,2,NULL,NULL,1493919283
2009,Army,Defense,NULL,1,0,1,2,NULL,NULL,1272296840
2009,Army,Defense,NULL,1,1,0,2,NULL,NULL,3369605581
2009,Army,Defense,NULL,1,1,2,0,NULL,NULL,127526508.2
2009,Army,Defense,2,0,0,0,0,NULL,NULL,1235603993
2009,Army,Defense,2,1,0,2,2,1,1,87725857.59
2009,Army,Defense,4,0,0,1,2,1,1,209278.08
2009,Army,Defense,4,1,0,0,2,1,1,21887.5
2009,Army,Defense,4,1,0,1,2,0,1,110950845.4
2009,DLA,Defense,NULL,0,0,2,2,NULL,NULL,312598324.8
2009,DLA,Defense,NULL,0,1,1,2,NULL,NULL,3610251482
2009,DLA,Defense,NULL,1,0,1,2,NULL,NULL,8854738.26
2009,DLA,Defense,NULL,1,1,0,2,NULL,NULL,1375562450
2009,DLA,Defense,2,0,0,0,0,NULL,NULL,8136259.57
2009,DLA,Defense,2,0,0,1,2,NULL,NULL,159512845.3
2009,DLA,Defense,2,0,1,0,2,NULL,NULL,561169531.4
2009,DLA,Defense,2,1,0,0,2,NULL,NULL,183991382.3
2009,DLA,Defense,2,1,1,1,0,NULL,NULL,739002
2009,DLA,Defense,4,0,0,1,0,NULL,NULL,9026256.28
2009,DLA,Defense,4,0,1,0,0,NULL,NULL,7358571.27
2009,DLA,Defense,4,1,0,0,0,NULL,NULL,42559156.78
2009,MDA,Defense,2,0,0,0,2,NULL,NULL,3074787.42
2009,MDA,Defense,2,0,0,2,0,NULL,NULL,1032466255
2009,MDA,Defense,2,0,1,2,2,NULL,NULL,15439040.84
2009,MDA,Defense,2,1,0,1,0,NULL,NULL,324021418
2009,MDA,Defense,2,1,0,2,2,NULL,NULL,175891.07
2009,MDA,Defense,2,1,1,0,0,NULL,NULL,138261401.1
2009,MDA,Defense,4,0,0,0,0,NULL,NULL,15878122.02
2009,MDA,Defense,4,0,0,1,2,NULL,NULL,15034944.44
2009,MDA,Defense,4,0,1,0,2,NULL,NULL,-2177.72
2009,MDA,Defense,4,1,0,2,0,NULL,NULL,698825.37
2009,MDA,Defense,4,1,1,1,0,NULL,NULL,48764834
2009,MilitaryHealth,Defense,NULL,0,0,2,2,NULL,NULL,1265685987
2009,MilitaryHealth,Defense,NULL,0,1,0,0,NULL,NULL,-259887.31
2009,MilitaryHealth,Defense,NULL,0,1,1,2,NULL,NULL,313838380.8
2009,Navy,Defense,NULL,0,0,0,0,NULL,NULL,2402271713
2009,Navy,Defense,NULL,0,0,1,2,NULL,NULL,3826576623
2009,Navy,Defense,NULL,0,1,0,2,NULL,NULL,5176813861
2009,Navy,Defense,NULL,0,1,2,0,NULL,NULL,29203206.69
2009,Navy,Defense,NULL,1,0,0,2,NULL,NULL,1111935798
2009,Navy,Defense,NULL,1,0,2,0,NULL,NULL,6349993356
2009,Navy,Defense,NULL,1,1,1,0,NULL,NULL,79315319.84
2007,Other DoD,Defense,NULL,0,0,2,0,NULL,NULL,87481215.58
2007,Other DoD,Defense,NULL,0,1,1,0,NULL,NULL,43994676
2007,Other DoD,Defense,NULL,1,0,1,0,NULL,NULL,6475833
2007,Other DoD,Defense,NULL,1,1,0,0,NULL,NULL,45739067.9
2007,Other DoD,Defense,2,0,0,1,2,1,1,0
2007,Other DoD,Defense,4,0,0,1,0,1,1,7178271
2008,Air Force,Defense,NULL,0,0,0,2,1,1,1021926.24
2008,Air Force,Defense,NULL,1,1,0,0,1,1,60000
2008,Air Force,Defense,2,0,0,1,0,NULL,NULL,758530116.7
2008,Air Force,Defense,2,0,0,2,2,NULL,NULL,1543912269
2008,Air Force,Defense,2,0,1,0,0,NULL,NULL,827202183.9
2008,Air Force,Defense,2,0,1,1,2,NULL,NULL,469593092.8
2008,Air Force,Defense,2,1,0,0,0,NULL,NULL,148971047.3
2008,Air Force,Defense,2,1,0,1,2,NULL,NULL,68706800.67
2008,Air Force,Defense,2,1,1,0,2,NULL,NULL,568635956.1
2008,Air Force,Defense,2,1,1,2,0,NULL,NULL,4733041.75
2008,Air Force,Defense,4,0,0,0,2,NULL,NULL,1577464428
2008,Air Force,Defense,4,0,0,2,0,NULL,NULL,847460726.6
2008,Air Force,Defense,4,0,1,1,0,NULL,NULL,214311758
2008,Air Force,Defense,4,0,1,2,2,NULL,NULL,754433062.3
2008,Air Force,Defense,4,1,0,1,0,NULL,NULL,19173640.31
2008,Air Force,Defense,4,1,0,2,2,NULL,NULL,1078913323
2008,Air Force,Defense,4,1,1,0,0,NULL,NULL,1170685774
2008,Air Force,Defense,4,1,1,1,2,NULL,NULL,2138367030
2008,Army,Defense,4,1,1,2,2,NULL,NULL,115843998.4
2008,DLA,Defense,2,0,1,1,2,0,1,69866
2008,MDA,Defense,NULL,1,0,2,2,NULL,NULL,7042198
2008,MDA,Defense,2,0,0,1,0,NULL,NULL,12479178.49
2008,MDA,Defense,2,0,0,2,2,NULL,NULL,1992993.81
2008,MDA,Defense,2,0,1,0,0,NULL,NULL,54244275.03
2008,MDA,Defense,2,1,0,0,0,NULL,NULL,23749840.39
2008,MDA,Defense,2,1,0,1,2,NULL,NULL,338088028.5
2008,MDA,Defense,2,1,1,0,2,NULL,NULL,1002522.78
2008,MDA,Defense,2,1,1,2,0,NULL,NULL,15315825
2008,MDA,Defense,4,0,0,0,2,NULL,NULL,43565735.59
2008,MDA,Defense,4,0,0,2,0,NULL,NULL,130532591.1
2008,MDA,Defense,4,1,0,1,0,NULL,NULL,-352017.21
2008,MDA,Defense,4,1,1,0,0,NULL,NULL,5608385
2008,MilitaryHealth,Defense,NULL,0,0,0,0,NULL,NULL,2360263783
2008,Navy,Defense,NULL,0,0,0,2,1,1,189919
2008,Navy,Defense,NULL,1,0,0,2,0,1,11358
2008,Navy,Defense,2,0,0,2,2,NULL,NULL,278462774.3
2008,Navy,Defense,2,0,1,1,2,NULL,NULL,119768531.7
2008,Navy,Defense,2,1,0,1,2,NULL,NULL,211806075.3
2008,Navy,Defense,2,1,1,0,2,NULL,NULL,1308963481
2008,Navy,Defense,2,1,1,2,0,NULL,NULL,12702039.06
2008,Navy,Defense,4,0,0,0,2,NULL,NULL,1148903725
2008,Navy,Defense,4,0,0,2,0,NULL,NULL,1940814294
2008,Navy,Defense,4,0,1,1,0,NULL,NULL,51862293.09
2008,Navy,Defense,4,0,1,2,2,NULL,NULL,140588864.3
2008,Navy,Defense,4,1,0,1,0,NULL,NULL,2629664334
2008,Navy,Defense,4,1,0,2,2,NULL,NULL,6447193096
2008,Navy,Defense,4,1,1,0,0,NULL,NULL,403027825.3
2008,Navy,Defense,4,1,1,1,2,NULL,NULL,363764060.8
2008,Other DoD,Defense,2,0,0,0,2,NULL,NULL,509301011.6
2008,Other DoD,Defense,2,0,0,2,0,NULL,NULL,128369381.8
2008,Other DoD,Defense,2,0,1,1,0,NULL,NULL,28633096.64
2008,Other DoD,Defense,2,0,1,2,2,NULL,NULL,56891177.29
2008,Other DoD,Defense,2,1,0,1,0,NULL,NULL,5294436.43
2008,Other DoD,Defense,2,1,0,2,2,NULL,NULL,90243570.46
2008,Other DoD,Defense,2,1,1,0,0,NULL,NULL,38486833.2
2008,Other DoD,Defense,2,1,1,1,2,NULL,NULL,65515929.16
2008,Other DoD,Defense,4,0,0,0,0,NULL,NULL,875772256.4
2008,Other DoD,Defense,4,0,0,1,2,NULL,NULL,446236286.6
2008,Other DoD,Defense,4,0,1,0,2,NULL,NULL,195647053.8
2008,Other DoD,Defense,4,0,1,2,0,NULL,NULL,22763727.66
2008,Other DoD,Defense,4,1,0,0,2,NULL,NULL,89802453.65
2009,DLA,Defense,2,0,1,1,2,NULL,NULL,38114817.87
2009,DLA,Defense,2,1,0,0,0,NULL,NULL,790599
2009,DLA,Defense,2,1,0,1,2,NULL,NULL,22284260.53
2009,DLA,Defense,2,1,1,0,2,NULL,NULL,205557336.2
2009,DLA,Defense,4,0,0,0,2,NULL,NULL,584725853.4
2009,DLA,Defense,4,0,0,2,0,NULL,NULL,1811006.62
2009,DLA,Defense,4,0,1,2,2,NULL,NULL,19130899.6
2009,DLA,Defense,4,1,0,1,0,NULL,NULL,0
2009,DLA,Defense,4,1,0,2,2,NULL,NULL,354971
2009,DLA,Defense,4,1,1,0,0,NULL,NULL,1448660
2009,DLA,Defense,4,1,1,1,2,NULL,NULL,399981542.5
2009,MDA,Defense,2,0,0,1,0,NULL,NULL,12688367.5
2009,MDA,Defense,2,0,0,2,2,NULL,NULL,21659588.84
2009,MDA,Defense,2,0,1,0,0,NULL,NULL,24227424
2009,MDA,Defense,2,1,0,0,0,NULL,NULL,10258825.7
2009,MDA,Defense,2,1,1,0,2,NULL,NULL,67099
2009,MDA,Defense,2,1,1,2,0,NULL,NULL,9833000
2009,MDA,Defense,4,0,0,0,2,NULL,NULL,46224122.96
2009,MDA,Defense,4,0,0,2,0,NULL,NULL,-102362.91
2009,MDA,Defense,4,1,1,0,0,NULL,NULL,68902692.03
2009,MilitaryHealth,Defense,NULL,0,0,1,2,NULL,NULL,-7603438.05
2009,MilitaryHealth,Defense,NULL,0,1,0,2,NULL,NULL,14734656.31
2009,MilitaryHealth,Defense,NULL,1,0,0,2,NULL,NULL,-165017.32
2009,Navy,Defense,NULL,0,0,2,2,NULL,NULL,1293028100
2009,Navy,Defense,NULL,0,1,1,2,NULL,NULL,270002693.2
2009,Navy,Defense,NULL,1,0,1,2,NULL,NULL,1015659783
2009,Navy,Defense,NULL,1,1,0,2,NULL,NULL,815703301.4
2009,Navy,Defense,NULL,1,1,2,0,NULL,NULL,2308750
2009,Navy,Defense,2,0,0,0,0,NULL,NULL,1515121383
2009,Navy,Defense,2,1,1,1,2,1,1,19893810
2009,Navy,Defense,4,0,1,0,2,1,1,35377211.06
2009,Navy,Defense,4,1,0,0,2,1,1,33082520
2009,Navy,Defense,4,1,1,0,2,0,1,403034958.1
2009,Other DoD,Defense,NULL,0,0,0,2,NULL,NULL,3831073895
2009,Other DoD,Defense,NULL,0,0,2,0,NULL,NULL,317060365.7
2009,Other DoD,Defense,NULL,0,1,1,0,NULL,NULL,42372804.94
2009,Other DoD,Defense,NULL,0,1,2,2,NULL,NULL,10970910
2009,Other DoD,Defense,NULL,1,0,1,0,NULL,NULL,23470847.57
2009,Other DoD,Defense,NULL,1,0,2,2,NULL,NULL,4104710.53
2009,Other DoD,Defense,NULL,1,1,0,0,NULL,NULL,40551309.1
2009,Other DoD,Defense,NULL,1,1,1,2,NULL,NULL,61991211.38
2009,Other DoD,Defense,2,0,0,1,2,1,1,2226968.4
2009,Other DoD,Defense,4,0,0,1,0,1,1,6259819.91
2009,Other DoD,Defense,4,1,0,0,2,0,0,917519.74
2009,Other DoD,Defense,4,1,1,0,0,0,1,-332784.44
2009,Other DoD,Defense,4,1,1,0,2,1,1,2514074.73
2009,Other DoD,Defense,4,1,1,1,2,0,1,-107316.51
2010,Air Force,Defense,NULL,0,0,0,2,1,1,1018521.16
2010,Air Force,Defense,NULL,1,1,0,0,1,1,22000
2010,Air Force,Defense,2,0,0,0,2,1,1,206716118.3
2010,Air Force,Defense,2,1,1,0,0,1,1,0
2010,Air Force,Defense,4,0,0,0,0,1,1,4196452.59
2010,Air Force,Defense,4,0,1,2,2,NULL,NULL,222558775.5
2010,Air Force,Defense,4,1,0,2,2,NULL,NULL,320428562.1
2010,Air Force,Defense,4,1,1,1,2,NULL,NULL,1184814159
2010,Army,Defense,NULL,0,0,1,0,NULL,NULL,786377489
2010,Army,Defense,NULL,0,0,2,2,NULL,NULL,3528539786
2010,Army,Defense,NULL,0,1,0,0,NULL,NULL,2294989874
2010,Army,Defense,NULL,0,1,1,2,NULL,NULL,1435240374
2010,Army,Defense,NULL,1,0,0,0,NULL,NULL,767291365.7
2010,Army,Defense,NULL,1,0,1,2,NULL,NULL,2704528267
2010,Army,Defense,NULL,1,1,0,2,NULL,NULL,2721085569
2010,Army,Defense,NULL,1,1,2,0,NULL,NULL,22126496.43
2010,Army,Defense,2,0,0,0,2,1,1,34922898.16
2010,Army,Defense,2,0,0,2,0,1,1,1385698
2010,Army,Defense,2,1,0,2,2,1,1,106486220.9
2010,Army,Defense,4,0,0,0,0,1,1,0
2011,MilitaryHealth,Defense,4,0,1,0,2,NULL,NULL,-1702584.64
2011,MilitaryHealth,Defense,4,1,0,0,2,NULL,NULL,52590.8
2011,Navy,Defense,NULL,0,0,1,0,NULL,NULL,889919289.7
2011,Navy,Defense,NULL,0,0,2,2,NULL,NULL,7453035849
2011,Navy,Defense,NULL,0,1,0,0,NULL,NULL,1519564231
2011,Navy,Defense,NULL,0,1,1,2,NULL,NULL,234069414.9
2011,Navy,Defense,NULL,1,0,0,0,NULL,NULL,1212462610
2011,Navy,Defense,NULL,1,0,1,2,NULL,NULL,404646323
2011,Navy,Defense,NULL,1,1,0,2,NULL,NULL,1032988273
2011,Navy,Defense,NULL,1,1,2,0,NULL,NULL,4257729.49
2011,Navy,Defense,2,0,0,1,0,NULL,NULL,949869945.2
2011,Navy,Defense,2,0,0,2,2,NULL,NULL,816866459
2011,Navy,Defense,2,0,1,0,0,NULL,NULL,2051633983
2011,Navy,Defense,2,0,1,1,2,NULL,NULL,168226622.6
2011,Navy,Defense,2,1,0,0,0,NULL,NULL,436326648.8
2011,Navy,Defense,2,1,0,1,2,NULL,NULL,1535783170
2011,Navy,Defense,2,1,1,0,2,NULL,NULL,848895259.9
2011,Navy,Defense,2,1,1,2,0,NULL,NULL,13725633
2011,Navy,Defense,4,0,0,0,2,NULL,NULL,573379598.9
2011,Navy,Defense,4,0,0,2,0,NULL,NULL,3327453372
2011,Navy,Defense,4,0,1,1,0,NULL,NULL,149648465.4
2011,Navy,Defense,4,0,1,2,2,NULL,NULL,22339222.68
2011,Navy,Defense,4,1,0,1,0,NULL,NULL,4496434027
2011,Navy,Defense,4,1,0,2,2,NULL,NULL,6540420315
2011,Navy,Defense,4,1,1,0,0,NULL,NULL,432993735.9
2011,Navy,Defense,4,1,1,1,2,NULL,NULL,474027062.6
2011,Other DoD,Defense,2,0,0,1,2,1,1,10339085.6
2011,Other DoD,Defense,4,1,1,0,0,0,1,-1139277.56
2012,Air Force,Defense,NULL,0,0,0,2,1,1,1441401.84
2012,Air Force,Defense,2,0,0,1,2,1,1,7286234.95
2012,Air Force,Defense,2,1,0,0,2,1,1,29627256.59
2012,Air Force,Defense,2,1,1,0,2,0,1,40680558.16
2012,Air Force,Defense,2,1,1,1,0,1,1,0
2012,Air Force,Defense,2,1,1,2,2,1,1,125704445.9
2012,Air Force,Defense,4,0,0,2,2,1,1,70194027.56
2012,Air Force,Defense,4,1,0,1,0,0,1,1670370
2012,Air Force,Defense,4,1,0,1,2,1,1,107630182
2012,Air Force,Defense,4,1,1,0,0,0,1,150004551.8
2012,Air Force,Defense,4,1,1,0,2,1,1,296147286
2012,Air Force,Defense,4,1,1,1,2,0,1,161639060.1
2012,Air Force,Defense,4,1,1,2,0,1,1,187538543.9
2012,Army,Defense,2,0,0,1,0,1,1,14775116.77
2012,Army,Defense,2,0,0,2,2,1,1,19508454.5
2012,Army,Defense,2,0,1,0,2,0,0,0
2012,Army,Defense,2,1,0,1,2,1,1,35022458.79
2012,Army,Defense,4,0,0,0,2,1,1,396055341.1
2012,Army,Defense,4,0,0,2,0,1,1,645764
2012,DLA,Defense,2,0,0,0,2,1,1,944510
2012,DLA,Defense,2,0,1,0,2,0,1,8456729.55
2012,DLA,Defense,4,0,0,1,2,1,1,1366664.76
2012,MDA,Defense,NULL,1,0,2,2,NULL,NULL,7198046.48
2012,MilitaryHealth,Defense,NULL,0,0,2,2,NULL,NULL,1959293721
2012,MilitaryHealth,Defense,NULL,0,1,1,2,NULL,NULL,6106767
2012,MilitaryHealth,Defense,NULL,1,0,1,2,NULL,NULL,27102.6
2012,Navy,Defense,NULL,1,1,0,2,1,1,148989
2012,Navy,Defense,2,0,0,0,2,NULL,NULL,1881381568
2012,Navy,Defense,2,0,0,2,0,NULL,NULL,4903468507
2012,Navy,Defense,2,0,1,1,0,NULL,NULL,116345599
2012,Navy,Defense,2,0,1,2,2,NULL,NULL,190575827.5
2012,Navy,Defense,2,1,0,1,0,NULL,NULL,164403124.6
2012,Navy,Defense,2,1,0,2,2,NULL,NULL,281746405
2012,Navy,Defense,2,1,1,0,0,NULL,NULL,356346938.2
2012,Navy,Defense,2,1,1,1,2,NULL,NULL,56929129.53
2012,Navy,Defense,4,0,0,0,0,NULL,NULL,936177185.1
2012,Navy,Defense,4,0,0,1,2,NULL,NULL,490739472.5
2012,Navy,Defense,4,0,1,0,2,NULL,NULL,755131411
2012,Navy,Defense,4,0,1,2,0,NULL,NULL,28065263.4
2009,Navy,Defense,2,1,0,0,0,0,1,4099873
2009,Navy,Defense,2,1,0,0,2,1,1,4632
2009,Navy,Defense,2,1,1,0,2,0,1,6031041
2009,Navy,Defense,4,0,0,0,2,0,1,6729
